"No.","Time","Source","Destination","Protocol","Length","Info"
"1234","11.644838","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1235","11.654820","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1236","11.654965","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1237","11.664758","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1238","11.664884","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1239","11.674760","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1240","11.675476","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1241","11.684746","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1242","11.684883","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1243","11.694713","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1244","11.694833","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1245","11.704716","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1246","11.704856","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1247","11.714783","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1248","11.714900","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1249","11.724780","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1250","11.724928","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1251","11.734741","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1252","11.734868","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1253","11.744820","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1254","11.744974","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1255","11.754821","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1256","11.754997","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1257","11.764821","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1258","11.764969","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1259","11.774737","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1260","11.774905","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1261","11.784749","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1262","11.784904","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1263","11.794726","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1264","11.795500","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1265","11.804759","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1266","11.804896","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1267","11.814779","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1268","11.814923","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1269","11.824817","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1270","11.824951","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1271","11.834755","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1272","11.834902","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1273","11.844749","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1274","11.844941","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1275","11.854762","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1276","11.854899","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1277","11.864767","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1278","11.864910","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1279","11.874753","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1280","11.874953","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1281","11.884744","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1282","11.884951","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1283","11.894753","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1284","11.894990","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1285","11.904756","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1286","11.904949","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1287","11.914755","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1288","11.915509","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1289","11.924819","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1290","11.924970","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1291","11.934836","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1292","11.934951","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1293","11.944817","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1294","11.944915","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1295","11.954819","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1296","11.954959","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1297","11.964799","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1298","11.964901","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1299","11.974814","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1300","11.974928","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1301","11.984807","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1302","11.984938","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1303","11.994788","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1304","11.994881","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1305","12.004819","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1306","12.004926","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1307","12.014815","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1308","12.014977","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1309","12.024820","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1310","12.024989","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1311","12.034783","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1312","12.035474","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1313","12.044820","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1314","12.044967","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1315","12.054789","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1316","12.054987","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1317","12.064825","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1318","12.064968","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1319","12.074817","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1320","12.074963","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1321","12.084775","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1322","12.084941","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1323","12.094784","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1324","12.094928","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1325","12.104820","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1326","12.104971","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1327","12.114770","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1328","12.114922","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1329","12.124750","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1330","12.124934","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1331","12.134751","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1332","12.134948","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1333","12.144727","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1334","12.144921","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1335","12.154738","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1336","12.155481","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1337","12.164806","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1338","12.164955","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1339","12.174819","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1340","12.174963","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1341","12.184816","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1342","12.185001","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1343","12.194821","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1344","12.194967","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1345","12.204817","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1346","12.204944","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1347","12.214817","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1348","12.214956","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1349","12.224777","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1350","12.224923","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1351","12.234812","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1352","12.234922","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1353","12.244747","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1354","12.244852","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1355","12.254792","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1356","12.254908","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1357","12.264812","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1358","12.264907","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1359","12.274818","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1360","12.275488","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1361","12.284764","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1362","12.284882","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1363","12.294817","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1364","12.294924","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1365","12.304750","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1366","12.304866","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1367","12.314821","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1368","12.314981","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1369","12.324822","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1370","12.324975","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1371","12.334815","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1372","12.334962","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1373","12.344736","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1374","12.344935","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1375","12.354751","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1376","12.354949","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1377","12.364732","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1378","12.364921","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1379","12.374799","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1380","12.374959","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1381","12.384816","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1382","12.384946","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1383","12.394764","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1384","12.395483","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1385","12.404776","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1386","12.404933","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1387","12.414815","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1388","12.414875","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1389","12.424822","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1390","12.424939","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1391","12.434737","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1392","12.434844","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1393","12.444813","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1394","12.444926","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1395","12.454818","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1396","12.454928","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1397","12.464813","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1398","12.464917","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1399","12.474817","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1400","12.474927","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1401","12.484809","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1402","12.484923","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1403","12.494747","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1404","12.494835","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1405","12.504817","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1406","12.504939","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1407","12.514817","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1408","12.515472","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1409","12.524807","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1410","12.524930","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1411","12.534817","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1412","12.534937","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1413","12.544815","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1414","12.544966","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1415","12.554766","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1416","12.554963","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1417","12.564748","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1418","12.564878","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1419","12.574822","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1420","12.574964","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1421","12.584815","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1422","12.584940","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1423","12.594820","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1424","12.594972","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1425","12.604759","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1426","12.604988","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1427","12.614828","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1428","12.614993","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1429","12.624819","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1430","12.624994","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1431","12.634820","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1432","12.635484","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1433","12.644808","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1434","12.644983","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1435","12.654731","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1436","12.654846","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1437","12.664817","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1438","12.664962","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1439","12.674817","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1440","12.674942","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1441","12.684815","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1442","12.684960","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1443","12.694782","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1444","12.694951","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1445","12.704778","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1446","12.704915","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1447","12.714722","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1448","12.714897","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1449","12.724751","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1450","12.724943","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1451","12.734744","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1452","12.734877","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1453","12.744747","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1454","12.744901","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1455","12.754747","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1456","12.755496","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1457","12.764746","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1458","12.764913","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1459","12.774742","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1460","12.774905","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1461","12.784747","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1462","12.784866","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1463","12.794745","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1464","12.794826","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1465","12.804822","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1466","12.804975","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1467","12.814730","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1468","12.814872","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1469","12.824815","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1470","12.824958","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1471","12.834817","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1472","12.834975","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1473","12.844746","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1474","12.844917","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1475","12.854720","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1476","12.854858","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1477","12.864723","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1478","12.864878","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1479","12.874728","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1480","12.875534","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1481","12.884824","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1482","12.884979","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1483","12.894720","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1484","12.894865","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1485","12.904748","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1486","12.904925","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1487","12.914750","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1488","12.914856","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1489","12.924821","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1490","12.924946","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1491","12.934744","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1492","12.934847","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1493","12.944817","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1494","12.944921","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1495","12.954818","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1496","12.954943","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1497","12.964837","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1498","12.964921","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1499","12.974809","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1500","12.974921","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1501","12.984819","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1502","12.984930","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1503","12.994814","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1504","12.995489","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1505","13.004820","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1506","13.004929","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1507","13.014742","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1508","13.014941","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1509","13.024814","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1510","13.024927","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1511","13.034819","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1512","13.034957","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1513","13.044755","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1514","13.044931","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1515","13.054771","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1516","13.054913","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1517","13.064755","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1518","13.064878","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1519","13.074818","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1520","13.074951","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1521","13.084813","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1522","13.084943","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1523","13.094821","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1524","13.094978","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1525","13.104815","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
"1526","13.104968","host","1.2.1","USB","2079","URB_ISOCHRONOUS out"
"1527","13.114816","1.2.1","host","USB","159","URB_ISOCHRONOUS out"
